Unique Id,indicator_id,geo_type_id,measurement_type_id,internal_id,subtopic_id,name,Measure,geo_type_name,description,geo_entity_id,geo_entity_name,year_description,data_value,message,
125303,626,3,2,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Number,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,2012,417,,
125276,626,3,2,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Number,UHF42,Neighborhood (UHF 42),301,Washington Heights,2012,179,,
125277,626,3,2,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Number,UHF42,Neighborhood (UHF 42),302,Central Harlem - Morningside Heights,2012,94,,
125278,626,3,2,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Number,UHF42,Neighborhood (UHF 42),303,East Harlem,2012,63,,
125279,626,3,2,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Number,UHF42,Neighborhood (UHF 42),304,Upper West Side,2012,68,,
125280,626,3,2,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Number,UHF42,Neighborhood (UHF 42),305,Upper East Side,2012,51,,
125281,626,3,2,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Number,UHF42,Neighborhood (UHF 42),306,Chelsea - Clinton,2012,37,,
125282,626,3,2,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Number,UHF42,Neighborhood (UHF 42),307,Gramercy Park - Murray Hill,2012,27,,
125283,626,3,2,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Number,UHF42,Neighborhood (UHF 42),308,Greenwich Village - SoHo,2012,34,,
125284,626,3,2,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Number,UHF42,Neighborhood (UHF 42),309,Union Square - Lower East Side,2012,82,,
125285,626,3,2,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Number,UHF42,Neighborhood (UHF 42),310,Lower Manhattan,2012,17,,
125304,626,3,2,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Number,UHF42,Neighborhood (UHF 42),401,Long Island City - Astoria,2012,162,,
125305,626,3,2,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Number,UHF42,Neighborhood (UHF 42),402,West Queens,2012,529,,
125306,626,3,2,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Number,UHF42,Neighborhood (UHF 42),403,Flushing - Clearview,2012,114,,
125307,626,3,2,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Number,UHF42,Neighborhood (UHF 42),404,Bayside - Little Neck,2012,11,Estimate is based on small numbers so should be interpreted with caution,
125308,626,3,2,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Number,UHF42,Neighborhood (UHF 42),405,Ridgewood - Forest Hills,2012,193,,
125309,626,3,2,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Number,UHF42,Neighborhood (UHF 42),406,Fresh Meadows,2012,54,,
125310,626,3,2,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Number,UHF42,Neighborhood (UHF 42),407,Southwest Queens,2012,262,,
125311,626,3,2,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Number,UHF42,Neighborhood (UHF 42),408,Jamaica,2012,330,,
125312,626,3,2,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Number,UHF42,Neighborhood (UHF 42),409,Southeast Queens,2012,119,,
125313,626,3,2,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Number,UHF42,Neighborhood (UHF 42),410,Rockaways,2012,85,,
125314,626,3,2,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Number,UHF42,Neighborhood (UHF 42),501,Port Richmond,2012,98,,
125315,626,3,2,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Number,UHF42,Neighborhood (UHF 42),502,Stapleton - St. George,2012,97,,
125316,626,3,2,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Number,UHF42,Neighborhood (UHF 42),503,Willowbrook,2012,27,,
125317,626,3,2,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Number,UHF42,Neighborhood (UHF 42),504,South Beach - Tottenville,2012,24,,
215188,770,3,205,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),101,Kingsbridge - Riverdale,2014,33,,
215189,770,3,205,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),102,Northeast Bronx,2014,115,,
215190,770,3,205,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),103,Fordham - Bronx Pk,2014,281,,
215191,770,3,205,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),104,Pelham - Throgs Neck,2014,200,,
215192,770,3,205,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),105,Crotona -Tremont,2014,191,,
215193,770,3,205,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),106,High Bridge - Morrisania,2014,222,,
215194,770,3,205,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),107,Hunts Point - Mott Haven,2014,141,,
215195,770,3,205,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),201,Greenpoint,2014,229,,
215196,770,3,205,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),202,Downtown - Heights - Slope,2014,144,,
215197,770,3,205,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),203,Bedford Stuyvesant - Crown Heights,2014,368,,
215198,770,3,205,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),204,East New York,2014,220,,
215199,770,3,205,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),205,Sunset Park,2014,161,,
215200,770,3,205,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),206,Borough Park,2014,702,,
215201,770,3,205,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),207,East Flatbush - Flatbush,2014,304,,
215202,770,3,205,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),208,Canarsie - Flatlands,2014,97,,
215203,770,3,205,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),209,Bensonhurst - Bay Ridge,2014,167,,
215204,770,3,205,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),210,Coney Island - Sheepshead Bay,2014,262,,
215205,770,3,205,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,2014,271,,
215206,770,3,205,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),301,Washington Heights,2014,144,,
215207,770,3,205,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),302,Central Harlem - Morningside Heights,2014,88,,
215208,770,3,205,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),303,East Harlem,2014,66,,
215209,770,3,205,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),304,Upper West Side,2014,54,,
215210,770,3,205,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),305,Upper East Side,2014,35,,
215211,770,3,205,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),306,Chelsea - Clinton,2014,24,,
215212,770,3,205,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),307,Gramercy Park - Murray Hill,2014,13,,
215213,770,3,205,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),308,Greenwich Village - SoHo,2014,37,,
215214,770,3,205,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),309,Union Square - Lower East Side,2014,59,,
215215,770,3,205,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),310,Lower Manhattan,2014,9,Estimate is based on small numbers so should be interpreted with caution,
215216,770,3,205,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),401,Long Island City - Astoria,2014,136,,
215217,770,3,205,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),402,West Queens,2014,473,,
215218,770,3,205,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),403,Flushing - Clearview,2014,119,,
215219,770,3,205,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),404,Bayside - Little Neck,2014,9,Estimate is based on small numbers so should be interpreted with caution,
215220,770,3,205,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),405,Ridgewood - Forest Hills,2014,167,,
215221,770,3,205,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),406,Fresh Meadows,2014,45,,
215222,770,3,205,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),407,Southwest Queens,2014,238,,
215223,770,3,205,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),408,Jamaica,2014,282,,
215224,770,3,205,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),409,Southeast Queens,2014,97,,
215225,770,3,205,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),410,Rockaways,2014,88,,
215226,770,3,205,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),501,Port Richmond,2014,100,,
215227,770,3,205,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),502,Stapleton - St. George,2014,96,,
215228,770,3,205,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),503,Willowbrook,2014,16,,
215229,770,3,205,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),504,South Beach - Tottenville,2014,26,,
215236,771,3,209,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),101,Kingsbridge - Riverdale,2014,1,,
215237,771,3,209,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),102,Northeast Bronx,2014,1.9,,
215238,771,3,209,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),103,Fordham - Bronx Pk,2014,2.2,,
215239,771,3,209,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),104,Pelham - Throgs Neck,2014,1.8,,
215240,771,3,209,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),105,Crotona -Tremont,2014,1.8,,
215241,771,3,209,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),106,High Bridge - Morrisania,2014,1.9,,
215242,771,3,209,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),107,Hunts Point - Mott Haven,2014,1.9,,
215243,771,3,209,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),201,Greenpoint,2014,5.6,,
215244,771,3,209,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),202,Downtown - Heights - Slope,2014,1.9,,
215245,771,3,209,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),203,Bedford Stuyvesant - Crown Heights,2014,2.7,,
215246,771,3,209,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),204,East New York,2014,2.2,,
215247,771,3,209,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),205,Sunset Park,2014,1.8,,
215248,771,3,209,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),206,Borough Park,2014,4.1,,
215249,771,3,209,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),207,East Flatbush - Flatbush,2014,2.5,,
215250,771,3,209,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),208,Canarsie - Flatlands,2014,1.3,,
215251,771,3,209,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),209,Bensonhurst - Bay Ridge,2014,2.3,,
215252,771,3,209,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),210,Coney Island - Sheepshead Bay,2014,2.5,,
215253,771,3,209,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,2014,2.7,,
215254,771,3,209,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),301,Washington Heights,2014,1.5,,
215255,771,3,209,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),302,Central Harlem - Morningside Heights,2014,1.6,,
215256,771,3,209,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),303,East Harlem,2014,1.7,,
215257,771,3,209,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),304,Upper West Side,2014,1.2,,
215258,771,3,209,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),305,Upper East Side,2014,0.8,,
215259,771,3,209,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),306,Chelsea - Clinton,2014,1.4,,
215260,771,3,209,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),307,Gramercy Park - Murray Hill,2014,0.7,,
215261,771,3,209,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),308,Greenwich Village - SoHo,2014,2.8,,
215262,771,3,209,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),309,Union Square - Lower East Side,2014,1.5,,
215263,771,3,209,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),310,Lower Manhattan,2014,0.7,Estimate is based on small numbers so should be interpreted with caution,
215264,771,3,209,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),401,Long Island City - Astoria,2014,2,,
215265,771,3,209,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),402,West Queens,2014,2.1,,
215266,771,3,209,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),403,Flushing - Clearview,2014,1.3,,
215267,771,3,209,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),404,Bayside - Little Neck,2014,0.4,Estimate is based on small numbers so should be interpreted with caution,
215268,771,3,209,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),405,Ridgewood - Forest Hills,2014,1.8,,
215269,771,3,209,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),406,Fresh Meadows,2014,1.1,,
215270,771,3,209,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),407,Southwest Queens,2014,2.2,,
215271,771,3,209,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),408,Jamaica,2014,2.1,,
215272,771,3,209,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),409,Southeast Queens,2014,1.6,,
215273,771,3,209,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),410,Rockaways,2014,1.8,,
215274,771,3,209,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),501,Port Richmond,2014,3.3,,
215275,771,3,209,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),502,Stapleton - St. George,2014,2.1,,
215276,771,3,209,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),503,Willowbrook,2014,0.7,,
215277,771,3,209,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),504,South Beach - Tottenville,2014,0.6,,
215092,768,3,211,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/blood lead levels 5-9 mcg/dL,UHF42,Neighborhood (UHF 42),101,Kingsbridge - Riverdale,2014,29,,
215093,768,3,211,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/blood lead levels 5-9 mcg/dL,UHF42,Neighborhood (UHF 42),102,Northeast Bronx,2014,94,,
215094,768,3,211,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/blood lead levels 5-9 mcg/dL,UHF42,Neighborhood (UHF 42),103,Fordham - Bronx Pk,2014,233,,
215095,768,3,211,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/blood lead levels 5-9 mcg/dL,UHF42,Neighborhood (UHF 42),104,Pelham - Throgs Neck,2014,168,,
215096,768,3,211,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/blood lead levels 5-9 mcg/dL,UHF42,Neighborhood (UHF 42),105,Crotona -Tremont,2014,163,,
215097,768,3,211,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/blood lead levels 5-9 mcg/dL,UHF42,Neighborhood (UHF 42),106,High Bridge - Morrisania,2014,189,,
215098,768,3,211,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/blood lead levels 5-9 mcg/dL,UHF42,Neighborhood (UHF 42),107,Hunts Point - Mott Haven,2014,130,,
215099,768,3,211,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/blood lead levels 5-9 mcg/dL,UHF42,Neighborhood (UHF 42),201,Greenpoint,2014,206,,
215100,768,3,211,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/blood lead levels 5-9 mcg/dL,UHF42,Neighborhood (UHF 42),202,Downtown - Heights - Slope,2014,126,,
215101,768,3,211,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/blood lead levels 5-9 mcg/dL,UHF42,Neighborhood (UHF 42),203,Bedford Stuyvesant - Crown Heights,2014,318,,
215102,768,3,211,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/blood lead levels 5-9 mcg/dL,UHF42,Neighborhood (UHF 42),204,East New York,2014,180,,
215103,768,3,211,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/blood lead levels 5-9 mcg/dL,UHF42,Neighborhood (UHF 42),205,Sunset Park,2014,144,,
215104,768,3,211,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/blood lead levels 5-9 mcg/dL,UHF42,Neighborhood (UHF 42),206,Borough Park,2014,601,,
215105,768,3,211,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/blood lead levels 5-9 mcg/dL,UHF42,Neighborhood (UHF 42),207,East Flatbush - Flatbush,2014,266,,
215106,768,3,211,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/blood lead levels 5-9 mcg/dL,UHF42,Neighborhood (UHF 42),208,Canarsie - Flatlands,2014,89,,
215107,768,3,211,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/blood lead levels 5-9 mcg/dL,UHF42,Neighborhood (UHF 42),209,Bensonhurst - Bay Ridge,2014,132,,
215108,768,3,211,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/blood lead levels 5-9 mcg/dL,UHF42,Neighborhood (UHF 42),210,Coney Island - Sheepshead Bay,2014,220,,
215109,768,3,211,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/blood lead levels 5-9 mcg/dL,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,2014,231,,
215110,768,3,211,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/blood lead levels 5-9 mcg/dL,UHF42,Neighborhood (UHF 42),301,Washington Heights,2014,122,,
215111,768,3,211,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/blood lead levels 5-9 mcg/dL,UHF42,Neighborhood (UHF 42),302,Central Harlem - Morningside Heights,2014,79,,
215112,768,3,211,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/blood lead levels 5-9 mcg/dL,UHF42,Neighborhood (UHF 42),303,East Harlem,2014,59,,
215113,768,3,211,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/blood lead levels 5-9 mcg/dL,UHF42,Neighborhood (UHF 42),304,Upper West Side,2014,50,,
